# name tx ty tz qx qy qz qw
frame_001830.jpg -4.705562 -0.266548 0.468987 0.015694 -0.240551 0.038158 0.969759
frame_001845.jpg -4.320448 -0.141048 1.062321 0.011842 -0.167742 0.028314 0.985353
frame_001860.jpg -3.738551 -0.009644 1.676663 0.006789 -0.082515 0.017136 0.996419
frame_001875.jpg -3.065884 0.124796 2.203141 0.000858 0.003508 0.004984 0.999981
frame_001890.jpg -2.640479 0.182209 2.439401 -0.002885 0.051394 -0.001956 0.998672
frame_001905.jpg -2.266494 0.225006 2.531132 -0.006621 0.096405 -0.008035 0.995288
frame_001920.jpg -2.020323 0.232035 2.317600 -0.008313 0.120060 -0.011762 0.992662
frame_001935.jpg -1.812771 0.159096 1.677772 -0.009164 0.125954 -0.013148 0.991907
frame_001950.jpg -1.626578 0.085738 0.928066 -0.009139 0.128617 -0.013855 0.991555
frame_001965.jpg -1.485940 -0.010354 0.242526 -0.009726 0.130066 -0.014413 0.991353
frame_001980.jpg -1.339248 -0.096602 -0.490583 -0.009935 0.129850 -0.014484 0.991378
frame_001995.jpg -1.184864 -0.203522 -1.301502 -0.009893 0.129110 -0.014722 0.991472
frame_002010.jpg -1.037161 -0.297604 -2.099061 -0.009263 0.129337 -0.014732 0.991448
frame_002025.jpg -0.923941 -0.383291 -2.812438 -0.008365 0.131279 -0.015557 0.991188
frame_002040.jpg -0.804472 -0.462225 -3.535017 -0.007725 0.134134 -0.015739 0.990808
frame_002055.jpg -0.707981 -0.546053 -4.218517 -0.007979 0.138239 -0.016215 0.990234
frame_002070.jpg -0.634590 -0.614398 -4.698432 -0.008568 0.142223 -0.016723 0.989656
frame_002085.jpg -0.692572 -0.648218 -4.992842 -0.009084 0.155182 -0.018906 0.987663
frame_002100.jpg -0.975087 -0.687122 -5.080047 -0.011942 0.187815 -0.023394 0.981853
frame_002115.jpg -1.457702 -0.715556 -4.969468 -0.016992 0.247479 -0.032121 0.968212
frame_002130.jpg -1.919671 -0.708326 -4.724631 -0.023318 0.327506 -0.043047 0.943580
frame_002145.jpg -2.224342 -0.693596 -4.450290 -0.029353 0.411611 -0.056340 0.909143
frame_002160.jpg -2.447133 -0.680572 -4.184152 -0.035526 0.486604 -0.067522 0.870285
frame_002175.jpg -2.607456 -0.675611 -3.892719 -0.041542 0.557485 -0.078070 0.825463
frame_002190.jpg -2.822737 -0.616598 -3.417688 -0.047577 0.641622 -0.089973 0.760239
frame_002205.jpg -2.940171 -0.648618 -2.942642 -0.055110 0.712607 -0.101480 0.691994
frame_002220.jpg -3.156772 -0.657246 -2.685529 -0.058894 0.748973 -0.106602 0.651312
frame_002235.jpg -2.932219 -0.678252 -2.691339 -0.059467 0.753206 -0.107682 0.646181
frame_002250.jpg -3.068024 -0.429942 -3.045870 -0.052788 0.768559 -0.106218 0.628687
frame_002265.jpg -3.078792 -0.549125 -3.804762 -0.055408 0.776017 -0.106240 0.619226
frame_002280.jpg -2.937807 -0.944933 -4.554237 -0.062719 0.780742 -0.112302 0.611470
frame_002295.jpg -2.836402 -0.990930 -5.194599 -0.061587 0.785665 -0.112845 0.605147
