# name tx ty tz qx qy qz qw
frame_001815.jpg 4.573818 0.084477 1.009719 -0.094453 0.894978 -0.019302 0.435570
frame_001830.jpg 3.716233 0.169177 2.629304 -0.095668 0.784788 -0.033651 0.611410
frame_001845.jpg 2.634307 0.255184 3.443365 -0.104776 0.672953 -0.039553 0.731158
frame_001860.jpg 2.020837 0.205043 3.576182 -0.098378 0.606183 -0.047768 0.787771
frame_001875.jpg 1.783220 0.144436 3.409760 -0.095352 0.569701 -0.046635 0.814969
frame_001890.jpg 1.798633 0.131666 3.042588 -0.091414 0.559526 -0.048903 0.822303
frame_001905.jpg 1.793747 0.084381 2.687234 -0.090437 0.546721 -0.047240 0.831075
frame_001920.jpg 1.815250 0.078797 2.295843 -0.091956 0.541394 -0.040979 0.834720
frame_001935.jpg 1.860178 0.025997 1.842913 -0.092492 0.540993 -0.042137 0.834863
frame_001950.jpg 1.942551 -0.009326 1.413986 -0.092746 0.539422 -0.045747 0.835661
frame_001965.jpg 2.030794 -0.030663 0.933815 -0.093033 0.544288 -0.039495 0.832788
frame_001980.jpg 2.106405 -0.064303 0.459595 -0.092133 0.555791 -0.041698 0.825148
frame_001995.jpg 2.188436 -0.104604 0.057987 -0.091655 0.559979 -0.045397 0.822169
frame_002010.jpg 2.248730 -0.134500 -0.457405 -0.093445 0.577495 -0.043938 0.809837
frame_002025.jpg 2.273075 -0.180518 -0.816742 -0.090541 0.568583 -0.046220 0.816321
frame_002040.jpg 2.211475 -0.243271 -1.125017 -0.074468 0.577243 -0.051811 0.811517
frame_002055.jpg 2.276737 -0.259819 -1.011240 -0.076264 0.550512 -0.057589 0.829339
frame_002070.jpg 2.262691 -0.309428 -1.284281 -0.112909 0.580297 -0.067925 0.803675
frame_002085.jpg 2.216197 -0.282130 -1.723678 -0.126494 0.599102 -0.058824 0.788426
frame_002100.jpg 2.263879 -0.339790 -2.076454 -0.116624 0.590985 -0.065127 0.795546
frame_002115.jpg 2.447352 -0.355752 -2.371067 -0.113382 0.569536 -0.066585 0.811382
frame_002130.jpg 2.440788 -0.404521 -2.843970 -0.113269 0.582795 -0.068699 0.801748
frame_002145.jpg 2.371550 -0.204045 -3.390644 -0.130277 0.601768 -0.041463 0.786882
frame_002160.jpg 2.481219 -0.245376 -3.655850 -0.108093 0.595704 -0.052822 0.794143
frame_002175.jpg 2.820682 -0.239850 -3.667027 -0.101222 0.562111 -0.056846 0.818873
frame_002190.jpg 3.320952 -0.227759 -3.261523 -0.099203 0.496315 -0.061195 0.860282
frame_002205.jpg 4.230556 -0.116287 -1.745755 -0.090207 0.298556 -0.068677 0.947634
frame_002220.jpg 4.432615 -0.053926 -0.180567 -0.077358 0.104991 -0.077162 0.988453
frame_002235.jpg 4.224637 -0.017700 0.671098 -0.068052 -0.024116 -0.080838 0.994109
frame_002250.jpg 4.158168 0.012177 0.612425 -0.073678 -0.049858 -0.078547 0.992933
frame_002265.jpg 4.106468 0.000241 0.661156 -0.067681 -0.095403 -0.079939 0.989913
frame_002280.jpg 4.072858 -0.030305 0.569580 -0.062798 -0.123727 -0.082883 0.986853
frame_002295.jpg 4.080677 -0.082744 0.386835 -0.059473 -0.145258 -0.087900 0.983685
frame_002310.jpg 4.135685 -0.069264 0.024753 -0.055707 -0.148562 -0.083266 0.983815
frame_002325.jpg 4.210312 -0.055924 -0.259171 -0.061193 -0.159677 -0.078480 0.982140
frame_002340.jpg 4.242572 -0.116298 -0.725290 -0.058917 -0.153492 -0.083113 0.982884
frame_002355.jpg 4.321310 -0.142634 -0.897810 -0.058695 -0.174625 -0.084376 0.979256
frame_002370.jpg 4.360865 0.066620 -1.287819 -0.049973 -0.167924 -0.060497 0.982672
frame_002385.jpg 4.399055 -0.124143 -1.433626 -0.060169 -0.178122 -0.076880 0.979154
frame_002400.jpg 4.552513 -0.129414 -0.991472 -0.052644 -0.241680 -0.081339 0.965507
frame_002415.jpg 4.527847 -0.019489 0.831204 -0.032311 -0.432107 -0.079842 0.897700
frame_002430.jpg 3.820420 0.018075 2.174223 -0.014811 -0.584728 -0.074972 0.807622
frame_002445.jpg 3.032081 0.131873 3.031143 0.003818 -0.693325 -0.066894 0.717503
frame_002460.jpg 2.422686 0.158616 3.393738 0.012993 -0.753446 -0.063724 0.654285
frame_002475.jpg 2.204411 0.200768 3.389447 0.018762 -0.776432 -0.066997 0.626349
frame_002490.jpg 2.185358 0.117473 3.125982 0.015814 -0.777820 -0.066752 0.624732
frame_002505.jpg 2.092212 0.108646 2.931042 0.017336 -0.787602 -0.064232 0.612583
frame_002520.jpg 1.986946 0.095717 2.731814 0.022888 -0.799233 -0.061146 0.597464
frame_002535.jpg 1.963602 0.092007 2.456037 0.020871 -0.804530 -0.059391 0.590566
frame_002550.jpg 1.972499 0.072418 2.151605 0.026729 -0.806814 -0.056966 0.587445
frame_002565.jpg 1.880814 0.022150 2.019895 0.032615 -0.822018 -0.062718 0.565057
frame_002580.jpg 1.907602 -0.018657 1.833023 0.030166 -0.819108 -0.067583 0.568845
frame_002595.jpg 2.011762 0.031928 1.573804 0.015730 -0.801981 -0.056493 0.594464
frame_002610.jpg 2.079439 0.056255 1.228246 -0.006979 -0.783824 -0.037801 0.619792
frame_002625.jpg 2.002831 0.032666 0.985250 -0.004769 -0.798916 -0.039840 0.600103
frame_002640.jpg 1.990067 -0.025223 0.606050 -0.005864 -0.805256 -0.046273 0.591089
